Business ID,Annual Revenue,Loan Amount,GST Compliance (%),Past Defaults,Bank Transactions,Market Trend,Credit Score,financial_health,repayment_history,credit_utilization,industry_risk
13986,4400000,810000,70,0,Unstable,2,454,50.85714286,100,18.40909091,70
13987,5300000,820000,80,0,Unstable,1,810,59.42857143,100,15.47169811,90
13988,6100000,550000,95,0,Low Volume,0,776,70.71428571,100,9.016393443,50
13989,6600000,3810000,65,3,Low Volume,2,471,54.14285714,40,57.72727273,70
13990,6100000,580000,60,0,Unstable,2,662,49.71428571,100,9.508196721,70
13991,5700000,900000,60,1,High Volume,2,678,48.57142857,80,15.78947368,70
13992,3300000,1190000,60,0,Low Volume,1,516,41.71428571,100,36.06060606,90
13993,3600000,420000,90,0,High Volume,0,745,60.57142857,100,11.66666667,50
13994,3900000,130000,60,0,Low Volume,1,778,43.42857143,100,3.333333333,90
13995,5600000,440000,75,0,Low Volume,2,592,57.28571429,100,7.857142857,70
13996,3400000,1070000,90,0,High Volume,2,532,60,100,31.47058824,70
13997,5500000,700000,85,0,High Volume,2,589,63,100,12.72727273,70
13998,5400000,1580000,75,0,Unstable,2,578,56.71428571,100,29.25925926,70
13999,2800000,1260000,85,0,Low Volume,1,532,55.28571429,100,45,90
14000,3600000,1620000,80,1,Unstable,1,531,54.57142857,80,45,90
14001,6800000,970000,75,0,Low Volume,2,594,60.71428571,100,14.26470588,70
14002,6200000,1510000,75,0,High Volume,2,677,59,100,24.35483871,70
14003,3900000,1250000,100,0,Low Volume,2,626,67.42857143,100,32.05128205,70
14004,3700000,30000,90,0,Low Volume,1,709,60.85714286,100,0.810810811,90
14005,2400000,530000,100,0,Unstable,1,715,63.14285714,100,22.08333333,90
14006,7800000,530000,75,0,Low Volume,2,576,63.57142857,100,6.794871795,70
14007,5100000,310000,80,0,Unstable,2,648,58.85714286,100,6.078431373,70
14008,8800000,1160000,60,0,Low Volume,1,581,57.42857143,100,13.18181818,90
14009,4700000,950000,70,0,Low Volume,2,633,51.71428571,100,20.21276596,70
14010,5400000,2010000,100,4,Low Volume,1,497,71.71428571,20,37.22222222,90
14011,6500000,1170000,70,2,High Volume,2,610,56.85714286,60,18,70
14012,8200000,200000,100,0,Low Volume,1,772,79.71428571,100,2.43902439,90
14013,5800000,0,60,0,High Volume,0,768,48.85714286,100,0,50
14014,5000000,1160000,65,0,High Volume,1,674,49.57142857,100,23.2,90
14015,5000000,860000,75,0,Low Volume,2,585,55.57142857,100,17.2,70
14016,3700000,410000,80,0,Low Volume,0,725,54.85714286,100,11.08108108,50
14017,4500000,120000,95,2,Low Volume,1,658,66.14285714,60,2.666666667,90
14018,5100000,840000,85,0,Unstable,2,707,61.85714286,100,16.47058824,70
14019,7600000,740000,75,0,Low Volume,1,681,63,100,9.736842105,90
14020,4400000,1280000,80,0,Low Volume,1,537,56.85714286,100,29.09090909,90
14021,6900000,2600000,75,0,Low Volume,2,850,61,100,37.68115942,70
14022,4900000,1010000,65,0,High Volume,0,569,49.28571429,100,20.6122449,50
14023,7300000,230000,65,0,High Volume,2,567,56.14285714,100,3.150684932,70
14024,6100000,1960000,95,0,Unstable,2,700,70.71428571,100,32.13114754,70
14025,6000000,780000,55,0,Unstable,2,472,46.42857143,100,13,70
14026,6700000,1190000,100,0,Low Volume,2,666,75.42857143,100,17.76119403,70
14027,6400000,580000,75,0,Low Volume,2,675,59.57142857,100,9.0625,70
14028,6900000,1380000,70,0,High Volume,1,685,58,100,20,90
14029,9500000,2180000,90,0,Unstable,1,633,77.42857143,100,22.94736842,90
14030,8100000,910000,100,0,Low Volume,2,850,79.42857143,100,11.2345679,70
14031,5800000,1410000,95,0,Low Volume,0,649,69.85714286,100,24.31034483,50
14032,4400000,490000,90,0,Unstable,1,566,62.85714286,100,11.13636364,90
14033,5600000,800000,95,0,Low Volume,2,791,69.28571429,100,14.28571429,70
14034,2800000,130000,55,0,Low Volume,1,562,37.28571429,100,4.642857143,90
14035,6400000,710000,70,0,Unstable,1,615,56.57142857,100,11.09375,90
14036,3600000,1750000,65,0,Unstable,2,449,45.57142857,100,48.61111111,70
14037,7000000,1240000,100,0,Low Volume,2,728,76.28571429,100,17.71428571,70
14038,9100000,1540000,75,0,Low Volume,2,673,67.28571429,100,16.92307692,70
14039,3200000,1390000,95,0,Low Volume,1,675,62.42857143,100,43.4375,90
14040,4900000,760000,90,0,Unstable,0,619,64.28571429,100,15.51020408,50
14041,3600000,1200000,65,0,Unstable,1,661,45.57142857,100,33.33333333,90
14042,3000000,1560000,70,0,High Volume,2,693,46.85714286,100,52,70
14043,4800000,620000,100,0,Low Volume,2,597,70,100,12.91666667,70
14044,6000000,100000,70,0,Low Volume,2,591,55.42857143,100,1.666666667,70
14045,6300000,1240000,80,2,High Volume,0,659,62.28571429,60,19.68253968,50
14046,5200000,220000,70,0,Low Volume,2,573,53.14285714,100,4.230769231,70
14047,3000000,2160000,75,0,High Volume,1,687,49.85714286,100,72,90
14048,5200000,2990000,80,0,High Volume,1,757,59.14285714,100,57.5,90
14049,3200000,870000,70,0,Low Volume,1,480,47.42857143,100,27.1875,90
14050,3300000,1710000,65,0,Unstable,1,519,44.71428571,100,51.81818182,90
14051,3700000,900000,85,0,Low Volume,0,711,57.85714286,100,24.32432432,50
14052,6900000,470000,65,0,High Volume,1,688,55,100,6.811594203,90
14053,5900000,1160000,70,0,Low Volume,2,599,55.14285714,100,19.66101695,70
14054,5500000,900000,65,1,High Volume,2,694,51,80,16.36363636,70
14055,3900000,80000,80,0,High Volume,0,783,55.42857143,100,2.051282051,50
14056,4500000,710000,95,0,Low Volume,2,619,66.14285714,100,15.77777778,70
14057,3300000,1630000,100,0,Low Volume,2,834,65.71428571,100,49.39393939,70
14058,7500000,1130000,70,0,Low Volume,1,499,59.71428571,100,15.06666667,90
14059,9700000,380000,100,0,Low Volume,2,584,84,100,3.917525773,70
14060,5900000,1420000,65,0,High Volume,1,635,52.14285714,100,24.06779661,90
14061,6200000,1270000,95,0,Low Volume,0,632,71,100,20.48387097,50
14062,4800000,1140000,70,0,Low Volume,1,626,52,100,23.75,90
14063,3100000,820000,65,0,Low Volume,1,581,44.14285714,100,26.4516129,90
14064,3900000,690000,70,0,High Volume,2,589,49.42857143,100,17.69230769,70
14065,4300000,840000,80,0,High Volume,2,660,56.57142857,100,19.53488372,70
14066,4500000,640000,90,0,Low Volume,2,619,63.14285714,100,14.22222222,70
14067,4200000,600000,90,0,High Volume,1,800,62.28571429,100,14.28571429,90
14068,5100000,1440000,65,0,Unstable,1,595,49.85714286,100,28.23529412,90
14069,3900000,1080000,65,0,Low Volume,1,615,46.42857143,100,27.69230769,90
14070,9600000,2070000,65,0,High Volume,2,669,62.71428571,100,21.5625,70
14071,3300000,1840000,80,0,Low Volume,2,722,53.71428571,100,55.75757576,70
14072,6500000,560000,75,0,Low Volume,2,616,59.85714286,100,8.615384615,70
14073,4600000,110000,65,0,High Volume,2,543,48.42857143,100,2.391304348,70
14074,5700000,1640000,85,3,Low Volume,2,412,63.57142857,40,28.77192982,70
14075,5800000,1700000,100,1,Unstable,0,541,72.85714286,80,29.31034483,50
14076,5200000,1840000,70,0,Low Volume,1,694,53.14285714,100,35.38461538,90
14077,3600000,720000,75,0,Low Volume,2,726,51.57142857,100,20,70
14078,4500000,190000,90,0,High Volume,2,850,63.14285714,100,4.222222222,70
14079,5300000,400000,70,0,High Volume,1,778,53.42857143,100,7.547169811,90
14080,5200000,140000,90,0,High Volume,2,635,65.14285714,100,2.692307692,70
14081,3700000,1210000,70,0,Low Volume,1,620,48.85714286,100,32.7027027,90
14082,7400000,1370000,100,0,Unstable,1,467,77.42857143,100,18.51351351,90
14083,2400000,1820000,85,0,Unstable,2,515,54.14285714,100,75.83333333,70
14084,4600000,530000,70,0,Low Volume,1,606,51.42857143,100,11.52173913,90
14085,3800000,2840000,70,0,High Volume,1,398,49.14285714,100,74.73684211,90
14086,5300000,730000,70,0,High Volume,2,850,53.42857143,100,13.77358491,70
14087,6800000,2870000,100,0,Low Volume,2,644,75.71428571,100,42.20588235,70
14088,3300000,2080000,60,0,Low Volume,1,378,41.71428571,100,63.03030303,90
14089,10100000,1480000,70,0,Low Volume,1,663,67.14285714,100,14.65346535,90
14090,5300000,610000,70,0,Unstable,2,760,53.42857143,100,11.50943396,70
14091,5600000,860000,80,4,Low Volume,2,653,60.28571429,20,15.35714286,70
14092,3200000,1450000,75,0,High Volume,0,622,50.42857143,100,45.3125,50
14093,4900000,400000,60,0,Low Volume,1,661,46.28571429,100,8.163265306,90
14094,6700000,1800000,75,0,High Volume,1,824,60.42857143,100,26.86567164,90
14095,5300000,2640000,80,0,Low Volume,1,637,59.42857143,100,49.81132075,90
14096,5200000,710000,70,0,High Volume,2,718,53.14285714,100,13.65384615,70
14097,4900000,460000,90,0,Low Volume,2,769,64.28571429,100,9.387755102,70
14098,3300000,300000,95,0,Unstable,2,530,62.71428571,100,9.090909091,70
14099,3300000,990000,80,0,Unstable,2,740,53.71428571,100,30,70
14100,7100000,770000,85,0,High Volume,2,627,67.57142857,100,10.84507042,70
14101,6500000,450000,50,0,Low Volume,0,527,44.85714286,100,6.923076923,50
14102,6800000,1120000,75,0,Low Volume,1,693,60.71428571,100,16.47058824,90
14103,3900000,2350000,95,0,Unstable,1,708,64.42857143,100,60.25641026,90
14104,4800000,2400000,75,0,Low Volume,1,707,55,100,50,90
14105,7200000,490000,70,1,Low Volume,1,629,58.85714286,80,6.805555556,90
14106,3500000,910000,100,0,High Volume,0,715,66.28571429,100,26,50
14107,7000000,1210000,100,0,Low Volume,1,840,76.28571429,100,17.28571429,90
14108,4200000,2110000,85,0,Low Volume,2,632,59.28571429,100,50.23809524,70
14109,3900000,1620000,95,1,High Volume,1,582,64.42857143,80,41.53846154,90
14110,5000000,1330000,50,0,Low Volume,1,553,40.57142857,100,26.6,90
14111,3600000,3040000,70,0,Low Volume,1,679,48.57142857,100,84.44444444,90
14112,2800000,940000,75,4,High Volume,1,394,49.28571429,20,33.57142857,90
14113,5100000,2850000,75,0,Low Volume,2,453,55.85714286,100,55.88235294,70
14114,5900000,450000,75,0,High Volume,0,636,58.14285714,100,7.627118644,50
14115,7200000,1930000,50,0,Low Volume,2,592,46.85714286,100,26.80555556,70
14116,6000000,1250000,85,0,High Volume,2,785,64.42857143,100,20.83333333,70
14117,9000000,1630000,90,1,Low Volume,1,526,76,80,18.11111111,90
14118,7500000,630000,100,0,Low Volume,0,729,77.71428571,100,8.4,50
14119,6200000,810000,70,0,Low Volume,1,788,56,100,13.06451613,90
14120,5800000,1110000,65,0,Low Volume,0,523,51.85714286,100,19.13793103,50
14121,7200000,0,50,1,Unstable,2,534,46.85714286,80,0,70
14122,2600000,270000,75,0,Low Volume,1,453,48.71428571,100,10.38461538,90
14123,4300000,1960000,95,0,High Volume,2,773,65.57142857,100,45.58139535,70
14124,2900000,1090000,70,0,Unstable,0,611,46.57142857,100,37.5862069,50
14125,6100000,1490000,100,0,High Volume,1,749,73.71428571,100,24.42622951,90
14126,4000000,660000,75,0,Low Volume,1,536,52.71428571,100,16.5,90
14127,12400000,900000,80,1,Low Volume,1,746,79.71428571,80,7.258064516,90
14128,4300000,1220000,60,0,Unstable,2,529,44.57142857,100,28.37209302,70
14129,5200000,950000,85,1,High Volume,1,395,62.14285714,80,18.26923077,90
14130,4400000,2900000,50,0,High Volume,2,654,38.85714286,100,65.90909091,70
14131,4300000,1450000,90,0,Low Volume,0,749,62.57142857,100,33.72093023,50
14132,3400000,2010000,90,0,Unstable,0,687,60,100,59.11764706,50
14133,3400000,1730000,100,1,High Volume,1,533,66,80,50.88235294,90
14134,2600000,1890000,65,0,Low Volume,2,369,42.71428571,100,72.69230769,70
14135,5900000,230000,80,0,High Volume,1,690,61.14285714,100,3.898305085,90
14136,4400000,630000,90,0,Low Volume,2,729,62.85714286,100,14.31818182,70
14137,8900000,890000,85,0,Low Volume,0,575,72.71428571,100,10,50
14138,3400000,1740000,65,0,Unstable,2,377,45,100,51.17647059,70
14139,7800000,990000,50,0,Low Volume,0,664,48.57142857,100,12.69230769,50
14140,8000000,1400000,85,0,High Volume,0,653,70.14285714,100,17.5,50
14141,7300000,1280000,80,0,Low Volume,1,756,65.14285714,100,17.53424658,90
14142,5400000,1750000,70,0,Low Volume,2,626,53.71428571,100,32.40740741,70
14143,4500000,1300000,90,0,Low Volume,1,672,63.14285714,100,28.88888889,90
14144,7300000,920000,80,0,Unstable,1,642,65.14285714,100,12.60273973,90
14145,3900000,420000,60,0,Low Volume,1,608,43.42857143,100,10.76923077,90
14146,5400000,50000,50,0,Low Volume,0,545,41.71428571,100,0.925925926,50
14147,4900000,1020000,65,1,High Volume,2,494,49.28571429,80,20.81632653,70
14148,3800000,730000,100,0,Low Volume,2,738,67.14285714,100,19.21052632,70
14149,5400000,610000,90,0,Low Volume,2,810,65.71428571,100,11.2962963,70
14150,6200000,1330000,85,0,Low Volume,2,620,65,100,21.4516129,70
14151,3800000,1300000,75,0,Low Volume,2,811,52.14285714,100,34.21052632,70
14152,5700000,1760000,75,0,Low Volume,1,700,57.57142857,100,30.87719298,90
14153,2600000,1560000,100,4,Low Volume,2,469,63.71428571,20,60,70
14154,3600000,950000,75,0,Low Volume,2,697,51.57142857,100,26.38888889,70
14155,4400000,1260000,90,3,High Volume,2,641,62.85714286,40,28.63636364,70
14156,5600000,710000,75,0,Low Volume,1,635,57.28571429,100,12.67857143,90
14157,6500000,1430000,100,0,Unstable,1,731,74.85714286,100,22,90
14158,5100000,1060000,90,0,High Volume,0,784,64.85714286,100,20.78431373,50
14159,5900000,1330000,100,0,Low Volume,1,684,73.14285714,100,22.54237288,90
14160,4800000,1660000,70,0,Unstable,2,570,52,100,34.58333333,70
14161,5600000,730000,95,0,Low Volume,1,643,69.28571429,100,13.03571429,90
14162,5600000,1160000,75,0,Low Volume,1,623,57.28571429,100,20.71428571,90
14163,4300000,1200000,80,0,Low Volume,1,634,56.57142857,100,27.90697674,90
14164,4500000,740000,100,0,High Volume,2,636,69.14285714,100,16.44444444,70
14165,6000000,1230000,65,0,Low Volume,0,598,52.42857143,100,20.5,50
14166,8600000,1340000,85,0,Low Volume,1,746,71.85714286,100,15.58139535,90
14167,7200000,330000,85,0,Low Volume,1,759,67.85714286,100,4.583333333,90
14168,3600000,450000,90,0,High Volume,2,625,60.57142857,100,12.5,70
14169,3600000,1680000,75,0,Low Volume,1,576,51.57142857,100,46.66666667,90
14170,4300000,890000,100,0,Low Volume,0,751,68.57142857,100,20.69767442,50
14171,5200000,240000,60,0,Low Volume,1,596,47.14285714,100,4.615384615,90
14172,5100000,960000,100,0,Unstable,2,729,70.85714286,100,18.82352941,70
14173,7300000,1080000,100,0,Low Volume,2,638,77.14285714,100,14.79452055,70
14174,7400000,290000,100,0,Low Volume,2,761,77.42857143,100,3.918918919,70
14175,5000000,1460000,55,0,Unstable,2,621,43.57142857,100,29.2,70
14176,4700000,990000,65,0,Low Volume,1,382,48.71428571,100,21.06382979,90
14177,5800000,1630000,100,0,High Volume,1,833,72.85714286,100,28.10344828,90
14178,6900000,840000,50,4,Unstable,0,468,46,20,12.17391304,50
14179,5900000,1000000,55,0,Unstable,0,507,46.14285714,100,16.94915254,50
14180,4400000,680000,75,0,Low Volume,1,706,53.85714286,100,15.45454545,90
14181,4200000,1070000,85,0,Low Volume,0,547,59.28571429,100,25.47619048,50
14182,3600000,660000,100,0,Low Volume,2,726,66.57142857,100,18.33333333,70
14183,5300000,640000,75,0,Unstable,2,850,56.42857143,100,12.0754717,70
14184,6000000,930000,70,0,Unstable,1,400,55.42857143,100,15.5,90
14185,6200000,750000,85,0,Low Volume,2,629,65,100,12.09677419,70
14186,7100000,1120000,85,0,High Volume,1,814,67.57142857,100,15.77464789,90
14187,7800000,370000,85,0,Unstable,2,770,69.57142857,100,4.743589744,70
14188,3300000,910000,75,0,Low Volume,1,516,50.71428571,100,27.57575758,90
14189,5600000,800000,50,0,Low Volume,2,540,42.28571429,100,14.28571429,70
14190,5700000,1770000,65,0,Low Volume,1,584,51.57142857,100,31.05263158,90
14191,4900000,630000,100,0,Low Volume,1,661,70.28571429,100,12.85714286,90
14192,3900000,110000,85,0,Unstable,1,640,58.42857143,100,2.820512821,90
14193,7700000,2200000,75,0,Unstable,1,482,63.28571429,100,28.57142857,90
14194,4200000,450000,95,0,Low Volume,2,665,65.28571429,100,10.71428571,70
14195,2600000,190000,65,0,Low Volume,1,557,42.71428571,100,7.307692308,90
14196,5000000,190000,75,0,Low Volume,0,629,55.57142857,100,3.8,50
14197,4700000,2760000,80,0,High Volume,2,574,57.71428571,100,58.72340426,70
14198,8700000,920000,75,0,High Volume,2,686,66.14285714,100,10.57471264,70
14199,5800000,0,80,0,High Volume,1,630,60.85714286,100,0,90
14200,4600000,970000,75,1,High Volume,2,717,54.42857143,80,21.08695652,70
14201,4700000,2020000,60,0,Low Volume,1,583,45.71428571,100,42.9787234,90
14202,4700000,490000,85,0,Low Volume,2,674,60.71428571,100,10.42553191,70
14203,9700000,510000,60,0,Unstable,1,614,60,100,5.257731959,90
14204,6100000,580000,80,0,Low Volume,2,672,61.71428571,100,9.508196721,70
14205,3300000,460000,100,0,High Volume,1,748,65.71428571,100,13.93939394,90
14206,4600000,120000,75,0,Low Volume,0,716,54.42857143,100,2.608695652,50
14207,5000000,1860000,60,0,High Volume,1,624,46.57142857,100,37.2,90
14208,3600000,30000,80,0,High Volume,1,650,54.57142857,100,0.833333333,90
14209,2900000,790000,70,0,High Volume,2,651,46.57142857,100,27.24137931,70
14210,6000000,920000,90,0,Unstable,0,548,67.42857143,100,15.33333333,50
14211,3900000,250000,80,0,Low Volume,2,656,55.42857143,100,6.41025641,70
14212,7300000,430000,100,0,High Volume,1,670,77.14285714,100,5.890410959,90
14213,5000000,2220000,95,0,Low Volume,2,766,67.57142857,100,44.4,70
14214,4300000,610000,80,0,High Volume,0,584,56.57142857,100,14.18604651,50
14215,2400000,710000,90,0,Low Volume,1,797,57.14285714,100,29.58333333,90
14216,7200000,2020000,75,0,Unstable,1,617,61.85714286,100,28.05555556,90
14217,5500000,3370000,80,0,Low Volume,0,677,60,100,61.27272727,50
14218,4400000,930000,75,0,Low Volume,0,539,53.85714286,100,21.13636364,50
14219,3800000,630000,90,0,Low Volume,2,476,61.14285714,100,16.57894737,70
14220,8100000,380000,100,0,Unstable,0,486,79.42857143,100,4.691358025,50
14221,3600000,430000,90,0,Low Volume,1,850,60.57142857,100,11.94444444,90
14222,4500000,1270000,95,0,Low Volume,2,614,66.14285714,100,28.22222222,70
14223,5900000,1470000,95,0,Low Volume,2,794,70.14285714,100,24.91525424,70
14224,7700000,380000,90,0,Low Volume,2,574,72.28571429,100,4.935064935,70
14225,4700000,150000,65,0,Low Volume,2,658,48.71428571,100,3.191489362,70
14226,4000000,1350000,100,0,High Volume,0,716,67.71428571,100,33.75,50
14227,4800000,1600000,100,0,Low Volume,1,850,70,100,33.33333333,90
14228,6600000,810000,75,0,High Volume,1,684,60.14285714,100,12.27272727,90
14229,7000000,130000,75,0,Low Volume,1,627,61.28571429,100,1.857142857,90
14230,3300000,1010000,90,0,Low Volume,2,691,59.71428571,100,30.60606061,70
14231,5200000,530000,90,0,High Volume,1,648,65.14285714,100,10.19230769,90
14232,3300000,2280000,75,3,Low Volume,0,453,50.71428571,40,69.09090909,50
14233,6500000,810000,60,0,Low Volume,1,650,50.85714286,100,12.46153846,90
14234,5700000,1140000,85,0,Low Volume,1,618,63.57142857,100,20,90
14235,3800000,860000,90,0,Low Volume,2,716,61.14285714,100,22.63157895,70
14236,7900000,210000,90,0,High Volume,2,748,72.85714286,100,2.658227848,70
14237,5500000,2260000,85,1,High Volume,1,727,63,80,41.09090909,90
14238,5300000,140000,75,0,High Volume,2,850,56.42857143,100,2.641509434,70
14239,4700000,1030000,95,0,Low Volume,2,631,66.71428571,100,21.91489362,70
14240,5000000,380000,80,0,Low Volume,1,651,58.57142857,100,7.6,90
14241,4500000,670000,75,0,Low Volume,1,538,54.14285714,100,14.88888889,90
14242,4000000,1370000,75,0,High Volume,2,708,52.71428571,100,34.25,70
14243,7200000,770000,55,0,Low Volume,1,586,49.85714286,100,10.69444444,90
14244,4300000,590000,75,0,Low Volume,0,657,53.57142857,100,13.72093023,50
14245,4300000,870000,90,0,High Volume,2,818,62.57142857,100,20.23255814,70
14246,4800000,330000,85,0,Low Volume,1,634,61,100,6.875,90
14247,7700000,1260000,100,0,Unstable,1,640,78.28571429,100,16.36363636,90
14248,7000000,1210000,75,0,Low Volume,1,784,61.28571429,100,17.28571429,90
14249,4400000,2030000,85,0,High Volume,2,737,59.85714286,100,46.13636364,70
14250,7200000,160000,90,0,Low Volume,2,764,70.85714286,100,2.222222222,70
14251,5200000,920000,100,0,Unstable,2,609,71.14285714,100,17.69230769,70
14252,3900000,1990000,80,0,Low Volume,1,500,55.42857143,100,51.02564103,90
14253,4300000,850000,65,1,Low Volume,1,526,47.57142857,80,19.76744186,90
14254,7500000,220000,95,0,Low Volume,1,639,74.71428571,100,2.933333333,90
